CABra ID  	 41
ANA ID    	 17345000
Longitude 	 -54.905   	 dd
Latitude  	 -9.359    	 dd
Area      	 565.41    	 km²
Elevation 	 537.30    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	     27.366	          2
 1980	    10	     2	     18.057	          2
 1980	    10	     3	     15.284	          2
 1980	    10	     4	     15.284	          2
 1980	    10	     5	     15.949	          2
 1980	    10	     6	     14.323	          2
 1980	    10	     7	     14.959	          2
 1980	    10	     8	     14.959	          2
 1980	    10	     9	     14.011	          2
 1980	    10	    10	     14.011	          2
 1980	    10	    11	     14.011	          2
 1980	    10	    12	     14.959	          2
 1980	    10	    13	     17.335	          2
 1980	    10	    14	     18.426	          2
 1980	    10	    15	     18.057	          2
 1980	    10	    16	     18.799	          2
 1980	    10	    17	     16.288	          2
 1980	    10	    18	     15.614	          2
 1980	    10	    19	     14.323	          2
 1980	    10	    20	     13.402	          2
 1980	    10	    21	     12.811	          2
 1980	    10	    22	     13.104	          2
 1980	    10	    23	     14.011	          2
 1980	    10	    24	     14.323	          2
 1980	    10	    25	     14.639	          2
 1980	    10	    26	     14.011	          2
 1980	    10	    27	     14.011	          2
 1980	    10	    28	     13.705	          2
 1980	    10	    29	     13.104	          2
 1980	    10	    30	     13.104	          2
 1980	    10	    31	     15.949	          2
 1980	    11	     1	     28.343	          2
 1980	    11	     2	     27.852	          2
 1980	    11	     3	     26.886	          2
 1980	    11	     4	     19.950	          2
 1980	    11	     5	     13.104	          2
 1980	    11	     6	     21.970	          2
 1980	    11	     7	     24.123	          2
 1980	    11	     8	     21.146	          2
 1980	    11	     9	     15.949	          2
 1980	    11	    10	     27.366	          2
 1980	    11	    11	     27.366	          2
 1980	    11	    12	     26.886	          2
 1980	    11	    13	     29.852	          2
 1980	    11	    14	     25.942	          2
 1980	    11	    15	     21.970	          2
 1980	    11	    16	     19.561	          2
 1980	    11	    17	     27.852	          2
 1980	    11	    18	     23.681	          2
 1980	    11	    19	     18.426	          2
 1980	    11	    20	     17.335	          2
 1980	    11	    21	     19.561	          2
 1980	    11	    22	     20.742	          2
 1980	    11	    23	     17.335	          2
 1980	    11	    24	     16.632	          2
 1980	    11	    25	     15.949	          2
 1980	    11	    26	     16.632	          2
 1980	    11	    27	     16.288	          2
