CABra ID  	 173
ANA ID    	 44290002
Longitude 	 -44.407   	 dd
Latitude  	 -15.602   	 dd
Area      	 195540.70 	 km²
Elevation 	 746.00    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	   1456.524	          2
 1980	    10	     2	   1456.524	          2
 1980	    10	     3	   1456.524	          2
 1980	    10	     4	   1463.229	          2
 1980	    10	     5	   1456.524	          2
 1980	    10	     6	   1463.229	          2
 1980	    10	     7	   1476.673	          2
 1980	    10	     8	   1436.478	          2
 1980	    10	     9	   1396.699	          2
 1980	    10	    10	   1370.412	          2
 1980	    10	    11	   1363.870	          2
 1980	    10	    12	   1363.870	          2
 1980	    10	    13	   1370.412	          2
 1980	    10	    14	   1403.300	          2
 1980	    10	    15	   1476.673	          2
 1980	    10	    16	   1585.870	          2
 1980	    10	    17	   1592.791	          2
 1980	    10	    18	   1683.784	          2
 1980	    10	    19	   1620.588	          2
 1980	    10	    20	   1558.299	          2
 1980	    10	    21	   1496.926	          2
 1980	    10	    22	   1456.524	          2
 1980	    10	    23	   1423.172	          2
 1980	    10	    24	   1390.110	          2
 1980	    10	    25	   1376.966	          2
 1980	    10	    26	   1363.870	          2
 1980	    10	    27	   1324.860	          2
 1980	    10	    28	   1324.860	          2
 1980	    10	    29	   1324.860	          2
 1980	    10	    30	   1337.816	          2
 1980	    10	    31	   1350.819	          2
 1980	    11	     1	   1337.816	          2
 1980	    11	     2	   1311.951	          2
 1980	    11	     3	   1299.089	          2
 1980	    11	     4	   1331.332	          2
 1980	    11	     5	   1331.332	          2
 1980	    11	     6	   1357.339	          2
 1980	    11	     7	   1403.300	          2
 1980	    11	     8	   1463.229	          2
 1980	    11	     9	   1510.484	          2
 1980	    11	    10	   1530.908	          2
 1980	    11	    11	   1606.667	          2
 1980	    11	    12	   1776.652	          2
 1980	    11	    13	   2051.009	          2
 1980	    11	    14	   2381.609	          2
 1980	    11	    15	   2977.920	          2
 1980	    11	    16	   3158.627	          2
 1980	    11	    17	   2875.120	          2
 1980	    11	    18	   2565.957	          2
 1980	    11	    19	   2364.319	          2
 1980	    11	    20	   2202.420	          2
 1980	    11	    21	   1945.471	          2
 1980	    11	    22	   1849.348	          2
 1980	    11	    23	   1945.471	          2
 1980	    11	    24	   2096.874	          2
 1980	    11	    25	   2355.692	          2
 1980	    11	    26	   2565.957	          2
 1980	    11	    27	   2539.310	          2
 1980	    11	    28	   2495.127	          2
 1980	    11	    29	   2565.957	          2
 1980	    11	    30	   2682.621	          2
 1980	    12	     1	   2755.368	          2
 1980	    12	     2	   2664.547	          2
 1980	    12	     3	   2691.675	          2
 1980	    12	     4	   3015.634	          2
 1980	    12	     5	   3235.893	          2
 1980	    12	     6	   3323.644	          2
 1980	    12	     7	   3693.478	          2
