CABra ID  	 124
ANA ID    	 34060000
Longitude 	 -45.256   	 dd
Latitude  	 -7.565    	 dd
Area      	 31642.41  	 km²
Elevation 	 446.27    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	    235.134	          2
 1980	    10	     2	    244.833	          2
 1980	    10	     3	    259.693	          2
 1980	    10	     4	    236.739	          2
 1980	    10	     5	    217.787	          2
 1980	    10	     6	    206.208	          2
 1980	    10	     7	    199.533	          2
 1980	    10	     8	    197.878	          2
 1980	    10	     9	    194.584	          2
 1980	    10	    10	    186.448	          2
 1980	    10	    11	    183.232	          2
 1980	    10	    12	    183.232	          2
 1980	    10	    13	    183.232	          2
 1980	    10	    14	    186.448	          2
 1980	    10	    15	    202.859	          2
 1980	    10	    16	    246.466	          2
 1980	    10	    17	    238.349	          2
 1980	    10	    18	    258.023	          2
 1980	    10	    19	    244.833	          2
 1980	    10	    20	    225.602	          2
 1980	    10	    21	    209.579	          2
 1980	    10	    22	    201.193	          2
 1980	    10	    23	    197.878	          2
 1980	    10	    24	    194.584	          2
 1980	    10	    25	    186.448	          2
 1980	    10	    26	    186.448	          2
 1980	    10	    27	    186.448	          2
 1980	    10	    28	    167.494	          2
 1980	    10	    29	    167.494	          2
 1980	    10	    30	    167.494	          2
 1980	    10	    31	    167.494	          2
 1980	    11	     1	    167.494	          2
 1980	    11	     2	    183.232	          2
 1980	    11	     3	    217.787	          2
 1980	    11	     4	    227.179	          2
 1980	    11	     5	    217.787	          2
 1980	    11	     6	    258.023	          2
 1980	    11	     7	    295.798	          2
 1980	    11	     8	    299.340	          2
 1980	    11	     9	    274.922	          2
 1980	    11	    10	    285.279	          2
 1980	    11	    11	    294.034	          2
 1980	    11	    12	    261.366	          2
 1980	    11	    13	    278.356	          2
 1980	    11	    14	    292.274	          2
 1980	    11	    15	    276.637	          2
 1980	    11	    16	    306.478	          2
 1980	    11	    17	    313.688	          2
 1980	    11	    18	    278.356	          2
 1980	    11	    19	    276.637	          2
 1980	    11	    20	    280.080	          2
 1980	    11	    21	    268.108	          2
 1980	    11	    22	    249.745	          2
 1980	    11	    23	    235.134	          2
 1980	    11	    24	    231.938	          2
 1980	    11	    25	    228.761	          2
 1980	    11	    26	    256.358	          2
 1980	    11	    27	    306.478	          2
 1980	    11	    28	    306.478	          2
 1980	    11	    29	    304.687	          2
 1980	    11	    30	    317.319	          2
 1980	    12	     1	    294.034	          2
 1980	    12	     2	    294.034	          2
 1980	    12	     3	    278.356	          2
 1980	    12	     4	    271.506	          2
 1980	    12	     5	    278.356	          2
 1980	    12	     6	    317.319	          2
 1980	    12	     7	    308.274	          2
 1980	    12	     8	    283.541	          2
 1980	    12	     9	    269.805	          2
 1980	    12	    10	    249.745	          2
 1980	    12	    11	    253.042	          2
 1980	    12	    12	    261.366	          2
 1980	    12	    13	    316.633	          2
 1980	    12	    14	    347.333	          2
 1980	    12	    15	    293.237	          2
 1980	    12	    16	    332.804	          2
 1980	    12	    17	    345.236	          2
 1980	    12	    18	    397.596	          2
