CABra ID  	 356
ANA ID    	 58825000
Longitude 	 -42.571   	 dd
Latitude  	 -22.218   	 dd
Area      	 215.31    	 km²
Elevation 	 1213.64   	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	      3.089	          2
 1980	    10	     2	      2.614	          2
 1980	    10	     3	      2.614	          2
 1980	    10	     4	      2.502	          2
 1980	    10	     5	      2.393	          2
 1980	    10	     6	      2.287	          2
 1980	    10	     7	      4.474	          2
 1980	    10	     8	      3.608	          2
 1980	    10	     9	      5.111	          2
 1980	    10	    10	      5.447	          2
 1980	    10	    11	      6.155	          2
 1980	    10	    12	      9.490	          2
 1980	    10	    13	     13.089	          2
 1980	    10	    14	     13.372	          2
 1980	    10	    15	     11.467	          2
 1980	    10	    16	      7.931	          2
 1980	    10	    17	      5.795	          2
 1980	    10	    18	      5.111	          2
 1980	    10	    19	      5.111	          2
 1980	    10	    20	      3.885	          2
 1980	    10	    21	      4.474	          2
 1980	    10	    22	      3.885	          2
 1980	    10	    23	      3.474	          2
 1980	    10	    24	      3.608	          2
 1980	    10	    25	      3.474	          2
 1980	    10	    26	      2.966	          2
 1980	    10	    27	      2.393	          2
 1980	    10	    28	      2.393	          2
 1980	    10	    29	      2.393	          2
 1980	    10	    30	      2.393	          2
 1980	    10	    31	      2.393	          2
 1980	    11	     1	      4.474	          2
 1980	    11	     2	      8.803	          2
 1980	    11	     3	      4.787	          2
 1980	    11	     4	      3.608	          2
 1980	    11	     5	      3.089	          2
 1980	    11	     6	      2.966	          2
 1980	    11	     7	      2.966	          2
 1980	    11	     8	      2.966	          2
 1980	    11	     9	      4.323	          2
 1980	    11	    10	      4.629	          2
 1980	    11	    11	     11.208	          2
 1980	    11	    12	     15.137	          2
 1980	    11	    13	     24.643	          2
 1980	    11	    14	     14.535	          2
 1980	    11	    15	      9.490	          2
 1980	    11	    16	      6.528	          2
 1980	    11	    17	      5.277	          2
 1980	    11	    18	      4.947	          2
 1980	    11	    19	      4.787	          2
 1980	    11	    20	      4.947	          2
 1980	    11	    21	      7.931	          2
 1980	    11	    22	      7.721	          2
 1980	    11	    23	      5.111	          2
 1980	    11	    24	      5.447	          2
 1980	    11	    25	      9.965	          2
 1980	    11	    26	     16.382	          2
 1980	    11	    27	     10.953	          2
 1980	    11	    28	      6.719	          2
 1980	    11	    29	      5.447	          2
 1980	    11	    30	      5.111	          2
 1980	    12	     1	     24.643	          2
 1980	    12	     2	     58.782	          2
 1980	    12	     3	    105.632	          2
 1980	    12	     4	     72.697	          2
 1980	    12	     5	     32.460	          2
 1980	    12	     6	     22.685	          2
 1980	    12	     7	     19.041	          2
 1980	    12	     8	     17.353	          2
 1980	    12	     9	     16.702	          2
 1980	    12	    10	     14.239	          2
 1980	    12	    11	     13.657	          2
 1980	    12	    12	     11.208	          2
 1980	    12	    13	     22.685	          2
 1980	    12	    14	     25.452	          2
 1980	    12	    15	     17.026	          2
 1980	    12	    16	     14.239	          2
 1980	    12	    17	     32.460	          2
 1980	    12	    18	     15.752	          2
 1980	    12	    19	     11.467	          2
 1980	    12	    20	     10.207	          2
 1980	    12	    21	      9.029	          2
 1980	    12	    22	      8.580	          2
 1980	    12	    23	      7.931	          2
 1980	    12	    24	      7.721	          2
 1980	    12	    25	      8.361	          2
 1980	    12	    26	      9.029	          2
 1980	    12	    27	      9.965	          2
 1980	    12	    28	      9.029	          2
 1980	    12	    29	      7.515	          2
 1980	    12	    30	      8.580	          2
 1980	    12	    31	     11.729	          2
 1981	     1	     1	     11.994	          2
 1981	     1	     2	     13.946	          2
 1981	     1	     3	     13.089	          2
 1981	     1	     4	      9.726	          2
 1981	     1	     5	      9.029	          2
 1981	     1	     6	      8.803	          2
 1981	     1	     7	      7.931	          2
 1981	     1	     8	      9.490	          2
 1981	     1	     9	     13.372	          2
 1981	     1	    10	     17.353	          2
 1981	     1	    11	     22.685	          2
 1981	     1	    12	     18.696	          2
 1981	     1	    13	     29.719	          2
 1981	     1	    14	     25.862	          2
 1981	     1	    15	     18.696	          2
 1981	     1	    16	     16.382	          2
 1981	     1	    17	     15.137	          2
 1981	     1	    18	     12.811	          2
 1981	     1	    19	     11.208	          2
 1981	     1	    20	     10.701	          2
 1981	     1	    21	     10.207	          2
 1981	     1	    22	     14.535	          2
 1981	     1	    23	     22.685	          2
 1981	     1	    24	     23.849	          2
 1981	     1	    25	     20.818	          2
 1981	     1	    26	     17.353	          2
 1981	     1	    27	     14.834	          2
 1981	     1	    28	     13.089	          2
 1981	     1	    29	     12.535	          2
 1981	     1	    30	     11.467	          2
 1981	     1	    31	     11.208	          2
 1981	     2	     1	     10.953	          2
 1981	     2	     2	     10.207	          2
 1981	     2	     3	      9.029	          2
 1981	     2	     4	      9.258	          2
 1981	     2	     5	      9.490	          2
 1981	     2	     6	     13.089	          2
 1981	     2	     7	     13.657	          2
 1981	     2	     8	     11.208	          2
 1981	     2	     9	     11.208	          2
 1981	     2	    10	     17.353	          2
 1981	     2	    11	     14.834	          2
 1981	     2	    12	     11.994	          2
 1981	     2	    13	      9.726	          2
 1981	     2	    14	      9.258	          2
 1981	     2	    15	      9.029	          2
 1981	     2	    16	      9.029	          2
 1981	     2	    17	      8.580	          2
 1981	     2	    18	      8.803	          2
 1981	     2	    19	      8.361	          2
 1981	     2	    20	      8.361	          2
 1981	     2	    21	      7.721	          2
 1981	     2	    22	      7.311	          2
 1981	     2	    23	      8.803	          2
 1981	     2	    24	      8.803	          2
 1981	     2	    25	      8.803	          2
 1981	     2	    26	      7.721	          2
 1981	     2	    27	      7.311	          2
 1981	     2	    28	      8.144	          2
 1981	     3	     1	      7.931	          2
 1981	     3	     2	      6.913	          2
 1981	     3	     3	      6.528	          2
 1981	     3	     4	      6.528	          2
 1981	     3	     5	      6.719	          2
 1981	     3	     6	     10.452	          2
 1981	     3	     7	      8.803	          2
 1981	     3	     8	     16.702	          2
 1981	     3	     9	     31.073	          2
 1981	     3	    10	     48.247	          2
 1981	     3	    11	     24.643	          2
 1981	     3	    12	     11.467	          2
 1981	     3	    13	      9.258	          2
 1981	     3	    14	      9.029	          2
 1981	     3	    15	      8.361	          2
 1981	     3	    16	      8.144	          2
 1981	     3	    17	      7.515	          2
 1981	     3	    18	      7.721	          2
 1981	     3	    19	      9.029	          2
 1981	     3	    20	     12.811	          2
 1981	     3	    21	     12.263	          2
 1981	     3	    22	     10.207	          2
 1981	     3	    23	     11.729	          2
 1981	     3	    24	      9.726	          2
 1981	     3	    25	      8.803	          2
 1981	     3	    26	      7.931	          2
 1981	     3	    27	      7.515	          2
 1981	     3	    28	      7.931	          2
 1981	     3	    29	      9.029	          2
 1981	     3	    30	      9.029	          2
 1981	     3	    31	     10.207	          2
 1981	     4	     1	      8.361	          2
 1981	     4	     2	      8.361	          2
 1981	     4	     3	      7.515	          2
 1981	     4	     4	      7.111	          2
 1981	     4	     5	      6.913	          2
 1981	     4	     6	      7.111	          2
 1981	     4	     7	      7.721	          2
 1981	     4	     8	      7.931	          2
 1981	     4	     9	      7.721	          2
 1981	     4	    10	      9.490	          2
 1981	     4	    11	      7.515	          2
 1981	     4	    12	      6.913	          2
 1981	     4	    13	      6.913	          2
 1981	     4	    14	      6.719	          2
 1981	     4	    15	      6.340	          2
 1981	     4	    16	      6.155	          2
 1981	     4	    17	      7.515	          2
 1981	     4	    18	     19.041	          2
 1981	     4	    19	     24.643	          2
 1981	     4	    20	     10.207	          2
 1981	     4	    21	      7.721	          2
 1981	     4	    22	      7.515	          2
 1981	     4	    23	      7.311	          2
 1981	     4	    24	      6.913	          2
 1981	     4	    25	      7.311	          2
 1981	     4	    26	      7.111	          2
 1981	     4	    27	      6.913	          2
 1981	     4	    28	      6.340	          2
 1981	     4	    29	      7.515	          2
 1981	     4	    30	     10.207	          2
 1981	     5	     1	      7.721	          1
 1981	     5	     2	      6.913	          1
 1981	     5	     3	      6.528	          1
 1981	     5	     4	      6.155	          1
 1981	     5	     5	      5.974	          1
 1981	     5	     6	      5.619	          1
 1981	     5	     7	      5.447	          1
 1981	     5	     8	      5.277	          1
 1981	     5	     9	      5.277	          1
 1981	     5	    10	      5.111	          1
 1981	     5	    11	      5.111	          1
 1981	     5	    12	      5.111	          1
 1981	     5	    13	      5.277	          1
 1981	     5	    14	      5.277	          1
 1981	     5	    15	      5.277	          1
 1981	     5	    16	      5.111	          1
 1981	     5	    17	      5.111	          1
 1981	     5	    18	      5.974	          1
 1981	     5	    19	      6.719	          1
 1981	     5	    20	      5.277	          1
 1981	     5	    21	      5.111	          1
 1981	     5	    22	      5.111	          1
 1981	     5	    23	      4.947	          1
 1981	     5	    24	      4.947	          1
 1981	     5	    25	      4.787	          1
 1981	     5	    26	      4.947	          1
 1981	     5	    27	      4.787	          1
 1981	     5	    28	      4.629	          1
 1981	     5	    29	      5.447	          1
 1981	     5	    30	      5.111	          1
 1981	     5	    31	      5.111	          1
 1981	     6	     1	      4.629	          1
 1981	     6	     2	      4.474	          1
 1981	     6	     3	      4.474	          1
 1981	     6	     4	      4.028	          1
 1981	     6	     5	      3.885	          1
 1981	     6	     6	      4.174	          1
 1981	     6	     7	      5.111	          1
 1981	     6	     8	      4.947	          1
 1981	     6	     9	      4.323	          1
 1981	     6	    10	      4.174	          1
 1981	     6	    11	      3.885	          1
 1981	     6	    12	      3.608	          1
 1981	     6	    13	      3.608	          1
 1981	     6	    14	      3.608	          1
 1981	     6	    15	      3.608	          1
 1981	     6	    16	      3.608	          1
 1981	     6	    17	      3.608	          1
 1981	     6	    18	      4.947	          1
 1981	     6	    19	      4.629	          1
 1981	     6	    20	      3.745	          1
 1981	     6	    21	      3.745	          1
 1981	     6	    22	      3.608	          1
 1981	     6	    23	      3.608	          1
 1981	     6	    24	      3.608	          1
 1981	     6	    25	      3.474	          1
 1981	     6	    26	      3.474	          1
 1981	     6	    27	      3.474	          2
 1981	     6	    28	      3.474	          2
 1981	     6	    29	      3.474	          2
 1981	     6	    30	      3.474	          2
 1981	     7	     1	      3.343	          2
 1981	     7	     2	      3.343	          2
 1981	     7	     3	      3.214	          2
 1981	     7	     4	      7.931	          2
 1981	     7	     5	     10.207	          2
 1981	     7	     6	      6.155	          2
 1981	     7	     7	      5.111	          2
 1981	     7	     8	      4.787	          2
 1981	     7	     9	      4.323	          2
 1981	     7	    10	      4.028	          2
 1981	     7	    11	      3.608	          2
 1981	     7	    12	      3.608	          2
 1981	     7	    13	      3.474	          2
 1981	     7	    14	      3.343	          2
 1981	     7	    15	      3.343	          2
 1981	     7	    16	      2.966	          2
 1981	     7	    17	      2.728	          2
 1981	     7	    18	      2.846	          2
 1981	     7	    19	      2.846	          2
 1981	     7	    20	      2.846	          2
 1981	     7	    21	      2.728	          2
 1981	     7	    22	      2.614	          2
 1981	     7	    23	      2.728	          2
 1981	     7	    24	      2.728	          2
 1981	     7	    25	      2.728	          2
 1981	     7	    26	      2.728	          2
 1981	     7	    27	      2.728	          2
 1981	     7	    28	      2.728	          2
 1981	     7	    29	      2.614	          2
 1981	     7	    30	      2.502	          2
 1981	     7	    31	      2.393	          2
 1981	     8	     1	      2.393	          2
 1981	     8	     2	      2.393	          2
 1981	     8	     3	      2.393	          2
 1981	     8	     4	      2.393	          2
 1981	     8	     5	      2.393	          2
 1981	     8	     6	      2.393	          2
 1981	     8	     7	      2.393	          2
 1981	     8	     8	      2.393	          2
 1981	     8	     9	      2.393	          2
 1981	     8	    10	      2.287	          2
 1981	     8	    11	      2.846	          2
 1981	     8	    12	      2.614	          2
 1981	     8	    13	      2.502	          2
 1981	     8	    14	      2.393	          2
 1981	     8	    15	      2.614	          2
 1981	     8	    16	      2.393	          2
 1981	     8	    17	      2.393	          2
 1981	     8	    18	      2.393	          2
 1981	     8	    19	      2.393	          2
 1981	     8	    20	      3.343	          2
 1981	     8	    21	      3.608	          2
 1981	     8	    22	      3.745	          2
 1981	     8	    23	      3.214	          2
 1981	     8	    24	      2.966	          2
 1981	     8	    25	      2.393	          2
 1981	     8	    26	      2.184	          2
 1981	     8	    27	      2.287	          2
 1981	     8	    28	      2.287	          2
 1981	     8	    29	      2.287	          2
 1981	     8	    30	      2.184	          2
 1981	     8	    31	      2.287	          2
 1981	     9	     1	      2.287	          2
 1981	     9	     2	      2.393	          2
 1981	     9	     3	      2.393	          2
 1981	     9	     4	      2.287	          2
 1981	     9	     5	      2.287	          2
 1981	     9	     6	      2.287	          2
 1981	     9	     7	      2.184	          2
 1981	     9	     8	      2.184	          2
 1981	     9	     9	      2.184	          2
 1981	     9	    10	      2.184	          2
 1981	     9	    11	      1.985	          2
 1981	     9	    12	      1.889	          2
 1981	     9	    13	      1.889	          2
 1981	     9	    14	      1.889	          2
 1981	     9	    15	      1.889	          2
 1981	     9	    16	      1.889	          2
 1981	     9	    17	      1.889	          2
 1981	     9	    18	      1.985	          2
 1981	     9	    19	      1.985	          2
 1981	     9	    20	      1.985	          2
 1981	     9	    21	      1.889	          2
 1981	     9	    22	      1.985	          2
 1981	     9	    23	      1.889	          2
 1981	     9	    24	      1.889	          2
 1981	     9	    25	      1.796	          2
 1981	     9	    26	      1.889	          2
 1981	     9	    27	      1.985	          2
 1981	     9	    28	      1.985	          2
 1981	     9	    29	      1.889	          2
 1981	     9	    30	      1.796	          2
 1981	    10	     1	      1.889	          2
 1981	    10	     2	      3.343	          2
 1981	    10	     3	      2.287	          2
 1981	    10	     4	      2.083	          2
 1981	    10	     5	      2.083	          2
 1981	    10	     6	      1.985	          2
 1981	    10	     7	      1.985	          2
 1981	    10	     8	      2.184	          2
 1981	    10	     9	      3.745	          2
 1981	    10	    10	      2.728	          2
 1981	    10	    11	      2.502	          2
 1981	    10	    12	      2.502	          2
 1981	    10	    13	      2.393	          2
 1981	    10	    14	      2.287	          2
 1981	    10	    15	      4.028	          2
 1981	    10	    16	      3.885	          2
 1981	    10	    17	      3.885	          2
 1981	    10	    18	      2.846	          2
 1981	    10	    19	      3.474	          2
 1981	    10	    20	      6.340	          2
 1981	    10	    21	     11.467	          2
 1981	    10	    22	      6.719	          2
 1981	    10	    23	      3.745	          2
 1981	    10	    24	      3.214	          2
 1981	    10	    25	      2.846	          2
 1981	    10	    26	      2.502	          2
 1981	    10	    27	      3.608	          2
 1981	    10	    28	      5.795	          2
 1981	    10	    29	      5.447	          2
 1981	    10	    30	      5.974	          2
 1981	    10	    31	      7.111	          2
 1981	    11	     1	      4.947	          2
 1981	    11	     2	      3.474	          2
 1981	    11	     3	      3.343	          2
 1981	    11	     4	      7.931	          2
 1981	    11	     5	      7.111	          2
 1981	    11	     6	      5.447	          2
 1981	    11	     7	      4.028	          2
 1981	    11	     8	      3.885	          2
 1981	    11	     9	      5.277	          2
 1981	    11	    10	      7.721	          2
 1981	    11	    11	      8.361	          2
 1981	    11	    12	      9.965	          2
 1981	    11	    13	     10.452	          2
 1981	    11	    14	      7.515	          2
 1981	    11	    15	      6.340	          2
 1981	    11	    16	      5.619	          2
 1981	    11	    17	      9.029	          2
 1981	    11	    18	      6.528	          2
 1981	    11	    19	      6.155	          2
 1981	    11	    20	     10.953	          2
 1981	    11	    21	     15.752	          2
 1981	    11	    22	     11.208	          2
 1981	    11	    23	      7.311	          2
 1981	    11	    24	      6.528	          2
 1981	    11	    25	      6.528	          2
 1981	    11	    26	      9.726	          2
 1981	    11	    27	     13.089	          2
