CABra ID  	 452
ANA ID    	 61815000
Longitude 	 -46.704   	 dd
Latitude  	 -21.294   	 dd
Area      	 76.18     	 km²
Elevation 	 960.11    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	      0.519	          2
 1980	    10	     2	      0.519	          2
 1980	    10	     3	      0.488	          2
 1980	    10	     4	      0.488	          2
 1980	    10	     5	      0.488	          2
 1980	    10	     6	      0.457	          2
 1980	    10	     7	      0.457	          2
 1980	    10	     8	      0.688	          2
 1980	    10	     9	      0.618	          2
 1980	    10	    10	      0.552	          2
 1980	    10	    11	      0.653	          2
 1980	    10	    12	      3.521	          2
 1980	    10	    13	      1.208	          2
 1980	    10	    14	      0.760	          2
 1980	    10	    15	      0.688	          2
 1980	    10	    16	      0.653	          2
 1980	    10	    17	      0.618	          2
 1980	    10	    18	      0.585	          2
 1980	    10	    19	      0.585	          2
 1980	    10	    20	      0.585	          2
 1980	    10	    21	      0.552	          2
 1980	    10	    22	      0.552	          2
 1980	    10	    23	      0.618	          2
 1980	    10	    24	      0.585	          2
 1980	    10	    25	      1.120	          2
 1980	    10	    26	      0.688	          2
 1980	    10	    27	      0.585	          2
 1980	    10	    28	      0.519	          2
 1980	    10	    29	      0.519	          2
 1980	    10	    30	      0.519	          2
 1980	    10	    31	      0.585	          2
 1980	    11	     1	      0.519	          2
 1980	    11	     2	      0.488	          2
 1980	    11	     3	      0.488	          2
 1980	    11	     4	      0.457	          2
 1980	    11	     5	      0.457	          2
 1980	    11	     6	      0.488	          2
 1980	    11	     7	      0.585	          2
 1980	    11	     8	      1.733	          2
 1980	    11	     9	      1.253	          2
 1980	    11	    10	      2.217	          2
 1980	    11	    11	      3.658	          2
 1980	    11	    12	      2.389	          2
 1980	    11	    13	      1.120	          2
 1980	    11	    14	      0.874	          2
 1980	    11	    15	      0.760	          2
 1980	    11	    16	      0.724	          2
 1980	    11	    17	      0.688	          2
 1980	    11	    18	      0.653	          2
 1980	    11	    19	      0.653	          2
 1980	    11	    20	      1.208	          2
