CABra ID  	 93
ANA ID    	 32450002
Longitude 	 -46.593   	 dd
Latitude  	 -1.735    	 dd
Area      	 2731.40   	 km²
Elevation 	 66.16     	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	     10.451	          2
 1980	    10	     2	     11.982	          2
 1980	    10	     3	     14.068	          2
 1980	    10	     4	     13.128	          2
 1980	    10	     5	      9.404	          2
 1980	    10	     6	      8.794	          2
 1980	    10	     7	      9.199	          2
 1980	    10	     8	      9.199	          2
 1980	    10	     9	      9.404	          2
 1980	    10	    10	      8.794	          2
 1980	    10	    11	      8.199	          2
 1980	    10	    12	      7.428	          2
 1980	    10	    13	      7.053	          2
 1980	    10	    14	      6.867	          2
 1980	    10	    15	      7.428	          2
 1980	    10	    16	      6.867	          2
 1980	    10	    17	      6.144	          2
 1980	    10	    18	      5.449	          2
 1980	    10	    19	      4.947	          2
 1980	    10	    20	      4.783	          2
 1980	    10	    21	      4.622	          2
 1980	    10	    22	      4.947	          2
 1980	    10	    23	      4.783	          2
 1980	    10	    24	      4.622	          2
 1980	    10	    25	      4.462	          2
 1980	    10	    26	      4.462	          2
 1980	    10	    27	      4.304	          2
 1980	    10	    28	      4.304	          2
 1980	    10	    29	      4.462	          2
 1980	    10	    30	      4.462	          2
 1980	    10	    31	      4.947	          2
 1980	    11	     1	      4.947	          2
 1980	    11	     2	      3.843	          2
 1980	    11	     3	      3.545	          2
 1980	    11	     4	      3.545	          2
 1980	    11	     5	      3.545	          2
 1980	    11	     6	      3.400	          2
 1980	    11	     7	      3.115	          2
 1980	    11	     8	      2.442	          2
 1980	    11	     9	      2.315	          2
 1980	    11	    10	      2.315	          2
 1980	    11	    11	      2.839	          2
 1980	    11	    12	      5.620	          2
 1980	    11	    13	      4.947	          2
 1980	    11	    14	      3.994	          2
 1980	    11	    15	      2.572	          2
 1980	    11	    16	      2.572	          2
 1980	    11	    17	      3.400	          2
 1980	    11	    18	      3.256	          2
 1980	    11	    19	      4.622	          2
 1980	    11	    20	      4.148	          2
 1980	    11	    21	      5.449	          2
 1980	    11	    22	      5.620	          2
 1980	    11	    23	      5.449	          2
 1980	    11	    24	      5.112	          2
 1980	    11	    25	      4.783	          2
 1980	    11	    26	      4.304	          2
 1980	    11	    27	      3.693	          2
 1980	    11	    28	      3.545	          2
 1980	    11	    29	      3.256	          2
 1980	    11	    30	      3.115	          2
 1980	    12	     1	      1.490	          2
 1980	    12	     2	      1.946	          2
 1980	    12	     3	      2.315	          2
 1980	    12	     4	      2.189	          2
 1980	    12	     5	      2.189	          2
 1980	    12	     6	      2.189	          2
 1980	    12	     7	      1.946	          2
 1980	    12	     8	      1.828	          2
 1980	    12	     9	      1.713	          2
 1980	    12	    10	      1.713	          2
 1980	    12	    11	      1.828	          2
 1980	    12	    12	      1.713	          2
 1980	    12	    13	      1.713	          2
 1980	    12	    14	      1.713	          2
 1980	    12	    15	      1.600	          2
 1980	    12	    16	      1.490	          2
 1980	    12	    17	      1.490	          2
 1980	    12	    18	      1.490	          2
 1980	    12	    19	      1.490	          2
 1980	    12	    20	      1.490	          2
 1980	    12	    21	      1.490	          2
