CABra ID  	 189
ANA ID    	 46650000
Longitude 	 -44.502   	 dd
Latitude  	 -11.723   	 dd
Area      	 36210.66  	 km²
Elevation 	 740.35    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	    195.482	          1
 1980	    10	     2	    202.463	          1
 1980	    10	     3	    200.703	          1
 1980	    10	     4	    198.952	          1
 1980	    10	     5	    197.212	          1
 1980	    10	     6	    196.346	          1
 1980	    10	     7	    195.482	          1
 1980	    10	     8	    193.763	          1
 1980	    10	     9	    191.202	          1
 1980	    10	    10	    188.664	          1
 1980	    10	    11	    186.984	          1
 1980	    10	    12	    185.315	          1
 1980	    10	    13	    181.302	          1
 1980	    10	    14	    180.524	          1
 1980	    10	    15	    182.080	          1
 1980	    10	    16	    188.664	          2
 1980	    10	    17	    196.346	          2
 1980	    10	    18	    198.081	          2
 1980	    10	    19	    197.212	          2
 1980	    10	    20	    197.212	          2
 1980	    10	    21	    193.763	          2
 1980	    10	    22	    192.053	          2
 1980	    10	    23	    190.353	          2
 1980	    10	    24	    188.664	          2
 1980	    10	    25	    186.984	          2
 1980	    10	    26	    186.984	          2
 1980	    10	    27	    183.655	          2
 1980	    10	    28	    183.655	          2
 1980	    10	    29	    181.302	          2
 1980	    10	    30	    177.422	          2
 1980	    10	    31	    176.648	          2
 1980	    11	     1	    175.876	          2
 1980	    11	     2	    178.971	          2
 1980	    11	     3	    186.984	          2
 1980	    11	     4	    191.202	          2
 1980	    11	     5	    196.346	          2
 1980	    11	     6	    198.952	          2
 1980	    11	     7	    207.807	          2
 1980	    11	     8	    213.243	          2
 1980	    11	     9	    217.845	          2
 1980	    11	    10	    220.638	          2
 1980	    11	    11	    223.455	          2
 1980	    11	    12	    227.247	          2
 1980	    11	    13	    226.295	          2
 1980	    11	    14	    228.202	          2
 1980	    11	    15	    228.202	          2
 1980	    11	    16	    232.048	          2
 1980	    11	    17	    234.961	          2
 1980	    11	    18	    236.916	          2
 1980	    11	    19	    241.852	          2
 1980	    11	    20	    242.847	          2
 1980	    11	    21	    241.852	          2
