CABra ID  	 554
ANA ID    	 74100000
Longitude 	 -53.229   	 dd
Latitude  	 -27.175   	 dd
Area      	 62087.86  	 km²
Elevation 	 844.61    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	   1380.370	          2
 1980	    10	     2	   1282.094	          2
 1980	    10	     3	   1175.408	          2
 1980	    10	     4	   1039.604	          2
 1980	    10	     5	    974.493	          2
 1980	    10	     6	    860.012	          2
 1980	    10	     7	    829.897	          2
 1980	    10	     8	    860.012	          2
 1980	    10	     9	    849.921	          2
 1980	    10	    10	    829.897	          2
 1980	    10	    11	    963.824	          2
 1980	    10	    12	    942.641	          2
 1980	    10	    13	    911.261	          2
 1980	    10	    14	    974.493	          2
 1980	    10	    15	   1152.260	          2
 1980	    10	    16	   1140.763	          2
 1980	    10	    17	   1084.048	          2
 1980	    10	    18	    963.824	          2
 1980	    10	    19	    911.261	          2
 1980	    10	    20	    870.156	          2
 1980	    10	    21	    870.156	          2
 1980	    10	    22	    942.641	          2
 1980	    10	    23	   1965.096	          2
 1980	    10	    24	   3766.639	          2
 1980	    10	    25	   3137.892	          2
 1980	    10	    26	   1939.746	          2
 1980	    10	    27	   1802.566	          2
 1980	    10	    28	   2360.074	          2
 1980	    10	    29	   4524.771	          2
 1980	    10	    30	   5483.609	          2
 1980	    10	    31	   6371.220	          2
 1980	    11	     1	   6232.909	          2
 1980	    11	     2	   4718.012	          2
 1980	    11	     3	   3399.792	          2
 1980	    11	     4	   2638.356	          2
 1980	    11	     5	   2132.887	          2
 1980	    11	     6	   1852.008	          2
 1980	    11	     7	   1765.818	          2
 1980	    11	     8	   2029.014	          2
 1980	    11	     9	   3168.290	          2
 1980	    11	    10	   4030.154	          2
 1980	    11	    11	   5004.520	          2
 1980	    11	    12	   3653.485	          2
 1980	    11	    13	   2738.510	          2
 1980	    11	    14	   2119.796	          2
 1980	    11	    15	   1717.267	          2
 1980	    11	    16	   1430.714	          2
 1980	    11	    17	   1258.031	          2
 1980	    11	    18	   1152.260	          2
 1980	    11	    19	   1050.638	          2
 1980	    11	    20	   1006.815	          2
 1980	    11	    21	    995.989	          2
 1980	    11	    22	   1152.260	          2
 1980	    11	    23	   1507.729	          2
 1980	    11	    24	   1864.448	          2
 1980	    11	    25	   1778.035	          2
 1980	    11	    26	   1494.769	          2
 1980	    11	    27	   1210.512	          2
 1980	    11	    28	   1061.723	          2
 1980	    11	    29	   1152.260	          2
 1980	    11	    30	   1175.408	          2
 1980	    12	     1	   1061.723	          2
 1980	    12	     2	   1318.570	          2
 1980	    12	     3	   3653.485	          2
 1980	    12	     4	   3017.415	          2
 1980	    12	     5	   3637.427	          2
 1980	    12	     6	   3321.938	          2
 1980	    12	     7	   2414.788	          2
 1980	    12	     8	   2080.705	          2
 1980	    12	     9	   1839.600	          2
 1980	    12	    10	   1598.151	          2
 1980	    12	    11	   1494.769	          2
 1980	    12	    12	   1494.769	          2
 1980	    12	    13	   1889.422	          2
 1980	    12	    14	   2332.895	          2
 1980	    12	    15	   1914.521	          2
 1980	    12	    16	   1598.151	          2
 1980	    12	    17	   1330.829	          2
 1980	    12	    18	   1152.260	          2
 1980	    12	    19	   1084.048	          2
 1980	    12	    20	   1330.829	          2
 1980	    12	    21	   1864.448	          2
 1980	    12	    22	   4914.300	          2
 1980	    12	    23	   8031.959	          2
 1980	    12	    24	   5278.894	          2
 1980	    12	    25	   4950.313	          2
 1980	    12	    26	   4629.796	          2
 1980	    12	    27	   3384.167	          2
 1980	    12	    28	   2781.865	          2
 1980	    12	    29	   2414.788	          2
 1980	    12	    30	   2497.746	          2
 1980	    12	    31	   2987.575	          2
 1981	     1	     1	   2469.976	          2
 1981	     1	     2	   2132.887	          2
 1981	     1	     3	   1876.919	          2
 1981	     1	     4	   1657.304	          2
 1981	     1	     5	   1468.997	          2
 1981	     1	     6	   1645.408	          2
 1981	     1	     7	   1753.632	          2
 1981	     1	     8	   1889.422	          2
 1981	     1	     9	   1939.746	          2
 1981	     1	    10	   1778.035	          2
 1981	     1	    11	   1598.151	          2
 1981	     1	    12	   1456.186	          2
 1981	     1	    13	   1380.370	          2
 1981	     1	    14	   1318.570	          2
 1981	     1	    15	   1546.908	          2
 1981	     1	    16	   1330.829	          2
 1981	     1	    17	   1163.808	          2
 1981	     1	    18	   1129.317	          2
 1981	     1	    19	   1017.693	          2
 1981	     1	    20	   1330.829	          2
 1981	     1	    21	   1790.285	          2
 1981	     1	    22	   2041.891	          2
 1981	     1	    23	   2016.169	          2
 1981	     1	    24	   1693.185	          2
 1981	     1	    25	   1468.997	          2
 1981	     1	    26	   1294.202	          2
 1981	     1	    27	   1175.408	          2
 1981	     1	    28	   1039.604	          2
 1981	     1	    29	    911.261	          2
 1981	     1	    30	    829.897	          2
 1981	     1	    31	    810.086	          2
 1981	     2	     1	    810.086	          2
 1981	     2	     2	    810.086	          2
 1981	     2	     3	    870.156	          2
 1981	     2	     4	   1095.288	          2
 1981	     2	     5	   2387.371	          2
 1981	     2	     6	   2610.001	          2
 1981	     2	     7	   2781.865	          2
 1981	     2	     8	   2159.162	          2
 1981	     2	     9	   1852.008	          2
 1981	     2	    10	   1657.304	          2
