CABra ID  	 387
ANA ID    	 60381000
Longitude 	 -48.191   	 dd
Latitude  	 -18.989   	 dd
Area      	 792.00    	 km²
Elevation 	 939.53    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	      6.920	          2
 1980	    10	     2	      9.015	          2
 1980	    10	     3	      5.856	          2
 1980	    10	     4	      4.864	          2
 1980	    10	     5	      5.252	          1
 1980	    10	     6	      5.057	          2
 1980	    10	     7	      5.252	          2
 1980	    10	     8	      5.252	          2
 1980	    10	     9	      5.450	          2
 1980	    10	    10	      5.450	          2
 1980	    10	    11	      5.651	          2
 1980	    10	    12	      8.530	          2
 1980	    10	    13	      6.702	          2
 1980	    10	    14	      8.771	          2
 1980	    10	    15	      8.530	          2
 1980	    10	    16	      8.292	          2
 1980	    10	    17	      5.057	          2
 1980	    10	    18	      5.252	          2
 1980	    10	    19	      5.252	          2
 1980	    10	    20	      4.864	          2
 1980	    10	    21	      5.252	          2
 1980	    10	    22	      5.450	          2
 1980	    10	    23	      5.252	          2
 1980	    10	    24	      3.949	          2
 1980	    10	    25	      4.126	          2
 1980	    10	    26	      4.675	          2
 1980	    10	    27	      3.949	          2
 1980	    10	    28	      4.306	          2
 1980	    10	    29	      4.126	          2
 1980	    10	    30	      4.126	          2
 1980	    10	    31	      4.126	          2
 1980	    11	     1	      3.949	          2
 1980	    11	     2	      4.306	          2
 1980	    11	     3	      4.864	          2
 1980	    11	     4	      4.864	          2
 1980	    11	     5	      5.450	          2
 1980	    11	     6	      5.651	          2
 1980	    11	     7	      4.675	          2
 1980	    11	     8	      7.142	          2
 1980	    11	     9	      4.675	          2
 1980	    11	    10	      8.530	          2
 1980	    11	    11	      9.763	          2
 1980	    11	    12	     11.600	          2
 1980	    11	    13	     15.577	          2
 1980	    11	    14	     18.414	          2
 1980	    11	    15	     14.444	          2
 1980	    11	    16	     10.274	          2
 1980	    11	    17	     10.274	          2
 1980	    11	    18	      9.262	          2
 1980	    11	    19	      6.920	          2
 1980	    11	    20	      9.511	          2
 1980	    11	    21	      6.063	          2
 1980	    11	    22	      5.651	          2
 1980	    11	    23	      5.856	          2
 1980	    11	    24	      6.920	          2
 1980	    11	    25	     10.534	          2
 1980	    11	    26	     11.330	          2
 1980	    11	    27	     10.797	          2
 1980	    11	    28	     10.017	          2
 1980	    11	    29	      7.594	          2
 1980	    11	    30	     10.017	          2
 1980	    12	     1	     16.588	          2
 1980	    12	     2	     35.571	          2
 1980	    12	     3	     46.443	          2
 1980	    12	     4	     46.793	          2
 1980	    12	     5	     47.853	          2
 1980	    12	     6	     38.721	          2
 1980	    12	     7	     26.428	          2
 1980	    12	     8	     23.732	          2
 1980	    12	     9	     18.681	          2
 1980	    12	    10	     19.220	          2
 1980	    12	    11	     19.220	          2
 1980	    12	    12	     19.220	          1
 1980	    12	    13	     18.414	          1
 1980	    12	    14	     18.414	          1
 1980	    12	    15	     22.859	          1
 1980	    12	    16	     22.859	          1
 1980	    12	    17	     16.844	          1
 1980	    12	    18	     17.362	          1
 1980	    12	    19	     14.148	          1
 1980	    12	    20	     10.017	          1
 1980	    12	    21	     12.990	          1
 1980	    12	    22	     12.427	          1
 1980	    12	    23	     11.330	          1
 1980	    12	    24	     10.797	          1
 1980	    12	    25	      9.763	          1
 1980	    12	    26	     13.276	          1
 1980	    12	    27	     16.588	          1
 1980	    12	    28	     15.346	          1
 1980	    12	    29	     19.491	          1
 1980	    12	    30	     18.950	          1
 1980	    12	    31	     17.623	          1
 1981	     1	     1	     18.414	          1
 1981	     1	     2	     18.414	          1
 1981	     1	     3	     17.623	          1
 1981	     1	     4	     17.102	          1
 1981	     1	     5	     16.333	          1
 1981	     1	     6	     18.414	          1
 1981	     1	     7	     19.220	          1
 1981	     1	     8	     18.149	          1
 1981	     1	     9	     12.990	          1
 1981	     1	    10	     16.079	          1
 1981	     1	    11	     16.588	          1
 1981	     1	    12	     22.859	          1
 1981	     1	    13	     20.591	          1
 1981	     1	    14	     27.661	          1
 1981	     1	    15	     34.347	          1
 1981	     1	    16	     29.551	          1
 1981	     1	    17	     45.052	          1
 1981	     1	    18	     45.052	          1
 1981	     1	    19	     29.233	          1
 1981	     1	    20	     27.972	          1
 1981	     1	    21	     22.283	          1
 1981	     1	    22	     19.220	          1
 1981	     1	    23	     19.764	          1
 1981	     1	    24	     25.216	          1
 1981	     1	    25	     24.618	          1
 1981	     1	    26	     24.917	          1
 1981	     1	    27	     30.514	          1
 1981	     1	    28	     27.042	          1
 1981	     1	    29	     25.819	          1
 1981	     1	    30	     21.997	          1
 1981	     1	    31	     21.997	          1
 1981	     2	     1	     20.869	          1
 1981	     2	     2	     18.681	          1
 1981	     2	     3	     18.149	          1
 1981	     2	     4	     15.827	          1
 1981	     2	     5	     14.444	          1
 1981	     2	     6	     14.444	          1
 1981	     2	     7	     14.742	          2
 1981	     2	     8	     17.885	          2
 1981	     2	     9	     16.079	          2
 1981	     2	    10	     15.577	          2
 1981	     2	    11	     15.043	          2
 1981	     2	    12	     16.079	          2
 1981	     2	    13	     19.491	          2
 1981	     2	    14	     16.588	          2
 1981	     2	    15	     15.827	          2
 1981	     2	    16	     17.362	          2
 1981	     2	    17	     16.079	          2
 1981	     2	    18	     17.362	          2
 1981	     2	    19	     15.346	          2
 1981	     2	    20	     14.148	          2
 1981	     2	    21	     11.330	          2
 1981	     2	    22	      9.511	          2
 1981	     2	    23	     11.600	          2
 1981	     2	    24	      9.262	          2
 1981	     2	    25	      8.292	          2
 1981	     2	    26	      8.056	          2
 1981	     2	    27	      8.056	          2
 1981	     2	    28	      7.594	          2
 1981	     3	     1	      7.594	          2
 1981	     3	     2	      7.594	          2
 1981	     3	     3	      7.824	          2
 1981	     3	     4	      8.056	          2
 1981	     3	     5	      7.142	          2
 1981	     3	     6	      8.292	          2
 1981	     3	     7	      9.262	          2
 1981	     3	     8	      9.511	          2
 1981	     3	     9	     11.330	          2
 1981	     3	    10	     15.043	          2
 1981	     3	    11	     16.079	          2
 1981	     3	    12	     14.148	          2
 1981	     3	    13	     11.600	          2
 1981	     3	    14	     10.797	          2
 1981	     3	    15	     12.149	          2
 1981	     3	    16	      9.262	          2
 1981	     3	    17	      9.763	          2
 1981	     3	    18	      8.056	          2
 1981	     3	    19	      9.763	          2
 1981	     3	    20	     11.330	          2
 1981	     3	    21	     11.062	          2
 1981	     3	    22	     11.873	          2
 1981	     3	    23	     13.855	          2
 1981	     3	    24	     12.427	          2
 1981	     3	    25	     11.600	          2
 1981	     3	    26	     11.062	          2
 1981	     3	    27	     10.797	          2
 1981	     3	    28	     11.600	          2
 1981	     3	    29	     12.990	          2
 1981	     3	    30	     14.742	          2
 1981	     3	    31	     16.079	          2
 1981	     4	     1	     16.844	          2
 1981	     4	     2	     17.885	          2
 1981	     4	     3	     13.564	          2
 1981	     4	     4	     16.079	          2
 1981	     4	     5	     17.885	          2
 1981	     4	     6	     22.283	          2
 1981	     4	     7	     17.623	          2
 1981	     4	     8	     12.990	          2
 1981	     4	     9	     12.707	          2
 1981	     4	    10	     13.564	          2
