CABra ID  	 630
ANA ID    	 32400000
Longitude 	 -46.708   	 dd
Latitude  	 -1.858    	 dd
Area      	 1702.49   	 km²
Elevation 	 75.82     	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	      8.590	          1
 1980	    10	     2	      9.350	          1
 1980	    10	     3	      8.210	          1
 1980	    10	     4	      7.260	          1
 1980	    10	     5	      6.200	          1
 1980	    10	     6	      6.690	          1
 1980	    10	     7	      6.050	          1
 1980	    10	     8	      5.900	          1
 1980	    10	     9	      5.610	          1
 1980	    10	    10	      5.610	          1
 1980	    10	    11	      5.470	          1
 1980	    10	    12	      5.470	          1
 1980	    10	    13	      5.610	          1
 1980	    10	    14	      6.050	          1
 1980	    10	    15	      5.900	          1
 1980	    10	    16	      5.330	          1
 1980	    10	    17	      4.350	          1
 1980	    10	    18	      4.220	          1
 1980	    10	    19	      4.090	          1
 1980	    10	    20	      4.090	          1
 1980	    10	    21	      4.350	          1
 1980	    10	    22	      4.090	          1
 1980	    10	    23	      4.090	          1
 1980	    10	    24	      4.090	          1
 1980	    10	    25	      3.960	          1
 1980	    10	    26	      3.960	          1
 1980	    10	    27	      3.960	          1
 1980	    10	    28	      3.960	          1
 1980	    10	    29	      3.960	          1
 1980	    10	    30	      4.090	          1
 1980	    10	    31	      4.220	          1
 1980	    11	     1	      4.090	          1
 1980	    11	     2	      3.580	          1
 1980	    11	     3	      3.460	          1
 1980	    11	     4	      3.580	          1
 1980	    11	     5	      3.340	          1
 1980	    11	     6	      3.220	          1
 1980	    11	     7	      3.100	          1
 1980	    11	     8	      3.000	          1
 1980	    11	     9	      2.800	          1
 1980	    11	    10	      2.800	          1
 1980	    11	    11	      2.800	          1
 1980	    11	    12	      2.800	          1
 1980	    11	    13	      2.800	          1
 1980	    11	    14	      2.700	          1
 1980	    11	    15	      2.700	          1
 1980	    11	    16	      2.900	          1
 1980	    11	    17	      3.100	          1
 1980	    11	    18	      4.090	          1
 1980	    11	    19	      4.350	          1
 1980	    11	    20	      4.770	          1
 1980	    11	    21	      5.050	          1
 1980	    11	    22	      5.050	          1
 1980	    11	    23	      4.910	          1
 1980	    11	    24	      4.490	          1
 1980	    11	    25	      4.090	          1
 1980	    11	    26	      3.580	          1
 1980	    11	    27	      3.340	          1
 1980	    11	    28	      3.220	          1
 1980	    11	    29	      3.220	          1
 1980	    11	    30	      3.000	          1
 1980	    12	     1	      2.900	          1
 1980	    12	     2	      2.700	          1
 1980	    12	     3	      2.700	          1
 1980	    12	     4	      2.600	          1
 1980	    12	     5	      2.800	          1
 1980	    12	     6	      2.600	          1
 1980	    12	     7	      2.500	          1
 1980	    12	     8	      2.400	          1
 1980	    12	     9	      2.500	          1
 1980	    12	    10	      2.500	          1
 1980	    12	    11	      2.500	          1
 1980	    12	    12	      2.400	          1
 1980	    12	    13	      2.400	          1
 1980	    12	    14	      2.300	          1
 1980	    12	    15	      2.200	          1
 1980	    12	    16	      2.200	          1
 1980	    12	    17	      2.200	          1
 1980	    12	    18	      2.100	          1
 1980	    12	    19	      1.990	          1
 1980	    12	    20	      2.100	          1
 1980	    12	    21	      3.100	          1
 1980	    12	    22	      2.500	          1
 1980	    12	    23	      2.700	          1
 1980	    12	    24	      2.500	          1
 1980	    12	    25	      2.700	          1
 1980	    12	    26	      3.100	          1
 1980	    12	    27	      2.900	          1
 1980	    12	    28	      5.190	          1
 1980	    12	    29	      5.190	          1
 1980	    12	    30	      6.050	          1
 1980	    12	    31	      6.050	          1
 1981	     1	     1	      5.610	          1
 1981	     1	     2	      4.910	          1
 1981	     1	     3	      4.630	          1
 1981	     1	     4	      4.090	          1
 1981	     1	     5	      3.960	          1
 1981	     1	     6	      3.700	          1
 1981	     1	     7	      3.830	          1
 1981	     1	     8	      6.200	          1
 1981	     1	     9	      6.880	          1
 1981	     1	    10	      8.020	          1
 1981	     1	    11	      6.500	          1
 1981	     1	    12	      6.500	          1
 1981	     1	    13	      7.070	          1
 1981	     1	    14	      7.830	          1
 1981	     1	    15	      8.210	          1
 1981	     1	    16	      8.210	          1
 1981	     1	    17	     13.100	          1
 1981	     1	    18	     21.400	          1
 1981	     1	    19	     38.700	          1
 1981	     1	    20	     38.100	          1
 1981	     1	    21	     36.500	          1
 1981	     1	    22	     77.000	          1
 1981	     1	    23	     66.200	          1
 1981	     1	    24	     68.400	          1
 1981	     1	    25	    102.000	          1
 1981	     1	    26	    165.000	          1
 1981	     1	    27	    164.000	          1
 1981	     1	    28	    124.000	          1
 1981	     1	    29	     80.300	          1
 1981	     1	    30	     60.600	          1
 1981	     1	    31	     48.800	          1
 1981	     2	     1	     48.100	          1
 1981	     2	     2	     95.500	          1
 1981	     2	     3	    132.000	          1
 1981	     2	     4	    100.000	          1
 1981	     2	     5	    100.000	          1
 1981	     2	     6	     63.400	          1
 1981	     2	     7	     68.400	          1
 1981	     2	     8	     62.000	          1
 1981	     2	     9	     44.200	          1
 1981	     2	    10	     44.800	          1
 1981	     2	    11	     41.100	          1
 1981	     2	    12	     49.400	          1
 1981	     2	    13	     70.700	          1
 1981	     2	    14	     70.700	          1
 1981	     2	    15	     54.300	          1
 1981	     2	    16	     46.800	          1
 1981	     2	    17	     47.500	          1
 1981	     2	    18	     48.100	          1
 1981	     2	    19	     48.800	          1
 1981	     2	    20	     48.100	          1
 1981	     2	    21	     43.500	          1
 1981	     2	    22	     46.100	          1
 1981	     2	    23	     51.500	          1
 1981	     2	    24	     42.300	          1
 1981	     2	    25	     32.500	          1
 1981	     2	    26	     31.000	          1
 1981	     2	    27	     31.500	          1
 1981	     2	    28	     27.000	          1
 1981	     3	     1	     17.900	          1
 1981	     3	     2	     17.600	          1
 1981	     3	     3	     18.200	          1
 1981	     3	     4	     17.600	          1
 1981	     3	     5	     16.100	          1
 1981	     3	     6	     17.300	          1
 1981	     3	     7	     16.700	          1
 1981	     3	     8	     13.700	          1
 1981	     3	     9	     14.900	          1
 1981	     3	    10	     13.700	          1
 1981	     3	    11	     13.100	          1
 1981	     3	    12	     19.500	          1
 1981	     3	    13	     23.000	          1
 1981	     3	    14	     19.500	          1
 1981	     3	    15	     16.100	          1
 1981	     3	    16	     13.700	          1
 1981	     3	    17	     11.900	          1
 1981	     3	    18	     44.800	          1
 1981	     3	    19	     36.500	          1
 1981	     3	    20	     31.000	          1
 1981	     3	    21	     29.000	          1
 1981	     3	    22	     29.500	          1
 1981	     3	    23	     20.200	          1
 1981	     3	    24	     31.000	          1
 1981	     3	    25	     47.500	          1
 1981	     3	    26	     76.200	          1
 1981	     3	    27	     64.800	          1
 1981	     3	    28	    114.000	          1
 1981	     3	    29	    289.000	          1
 1981	     3	    30	    307.000	          1
 1981	     3	    31	    287.000	          1
 1981	     4	     1	    252.000	          1
 1981	     4	     2	    175.000	          1
 1981	     4	     3	    125.000	          1
 1981	     4	     4	    106.000	          1
 1981	     4	     5	    103.000	          1
 1981	     4	     6	     82.800	          1
 1981	     4	     7	     61.300	          1
 1981	     4	     8	     54.300	          1
 1981	     4	     9	     48.100	          1
 1981	     4	    10	     44.800	          1
 1981	     4	    11	     40.500	          1
 1981	     4	    12	     37.500	          1
 1981	     4	    13	     47.500	          1
 1981	     4	    14	     92.000	          1
 1981	     4	    15	     88.600	          1
 1981	     4	    16	     56.400	          1
 1981	     4	    17	     35.500	          1
 1981	     4	    18	     32.500	          1
 1981	     4	    19	     30.000	          1
 1981	     4	    20	     23.000	          1
 1981	     4	    21	     21.700	          1
 1981	     4	    22	     20.200	          1
 1981	     4	    23	     18.800	          1
 1981	     4	    24	     16.700	          1
 1981	     4	    25	     33.500	          1
 1981	     4	    26	     20.200	          1
 1981	     4	    27	     15.500	          1
 1981	     4	    28	     15.200	          1
 1981	     4	    29	     14.300	          1
 1981	     4	    30	     13.700	          1
 1981	     5	     1	     22.500	          1
 1981	     5	     2	     20.200	          1
 1981	     5	     3	     24.500	          1
 1981	     5	     4	     28.500	          1
 1981	     5	     5	     24.500	          1
 1981	     5	     6	     19.500	          1
 1981	     5	     7	     26.500	          1
 1981	     5	     8	     25.500	          1
 1981	     5	     9	     29.500	          1
 1981	     5	    10	     27.000	          1
 1981	     5	    11	     19.500	          1
 1981	     5	    12	     18.800	          1
 1981	     5	    13	     17.600	          1
 1981	     5	    14	     32.500	          1
 1981	     5	    15	     29.000	          1
 1981	     5	    16	     30.500	          1
 1981	     5	    17	     43.500	          1
 1981	     5	    18	     65.500	          1
 1981	     5	    19	     86.100	          1
 1981	     5	    20	     74.600	          1
 1981	     5	    21	     75.400	          1
 1981	     5	    22	     86.900	          1
 1981	     5	    23	     97.300	          1
 1981	     5	    24	    110.000	          1
 1981	     5	    25	    108.000	          1
 1981	     5	    26	     95.500	          1
 1981	     5	    27	     82.000	          1
 1981	     5	    28	     65.500	          1
 1981	     5	    29	     59.900	          1
 1981	     5	    30	     55.000	          1
 1981	     5	    31	     61.300	          1
 1981	     6	     1	     59.900	          1
 1981	     6	     2	     57.100	          1
 1981	     6	     3	     45.500	          1
 1981	     6	     4	     41.700	          1
 1981	     6	     5	     34.000	          1
 1981	     6	     6	     29.000	          1
 1981	     6	     7	     26.500	          1
 1981	     6	     8	     21.000	          1
 1981	     6	     9	     19.500	          1
 1981	     6	    10	     17.900	          1
 1981	     6	    11	     19.900	          1
 1981	     6	    12	     21.400	          1
 1981	     6	    13	     19.900	          1
 1981	     6	    14	     19.900	          1
 1981	     6	    15	     18.200	          1
 1981	     6	    16	     17.900	          1
 1981	     6	    17	     19.900	          1
 1981	     6	    18	     17.300	          1
 1981	     6	    19	     15.500	          1
 1981	     6	    20	     14.300	          1
 1981	     6	    21	     14.900	          1
 1981	     6	    22	     12.800	          1
 1981	     6	    23	     10.900	          1
 1981	     6	    24	     14.900	          1
 1981	     6	    25	     14.600	          1
 1981	     6	    26	     11.300	          1
 1981	     6	    27	     10.100	          1
 1981	     6	    28	      9.160	          1
 1981	     6	    29	      8.590	          1
 1981	     6	    30	      8.590	          1
 1981	     7	     1	      8.590	          1
 1981	     7	     2	      9.160	          1
 1981	     7	     3	      9.350	          1
 1981	     7	     4	     16.700	          1
