CABra ID  	 701
ANA ID    	 60500000
Longitude 	 -47.801   	 dd
Latitude  	 -16.538   	 dd
Area      	 4147.60   	 km²
Elevation 	 1004.82   	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1980	    10	     1	     48.055	          1
 1980	    10	     2	     39.641	          1
 1980	    10	     3	     34.811	          1
 1980	    10	     4	     32.927	          1
 1980	    10	     5	     31.688	          1
 1980	    10	     6	     28.346	          1
 1980	    10	     7	     27.156	          1
 1980	    10	     8	     28.047	          1
 1980	    10	     9	     31.996	          1
 1980	    10	    10	     32.616	          1
 1980	    10	    11	     30.461	          1
 1980	    10	    12	     27.749	          1
 1980	    10	    13	     27.452	          1
 1980	    10	    14	     26.273	          1
 1980	    10	    15	     27.156	          1
 1980	    10	    16	     32.306	          1
 1980	    10	    17	     33.239	          1
 1980	    10	    18	     33.239	          1
 1980	    10	    19	     32.927	          1
 1980	    10	    20	     27.156	          1
 1980	    10	    21	     24.531	          1
 1980	    10	    22	     28.346	          1
 1980	    10	    23	     24.819	          1
 1980	    10	    24	     24.244	          1
 1980	    10	    25	     25.108	          1
 1980	    10	    26	     24.244	          1
 1980	    10	    27	     22.821	          1
 1980	    10	    28	     23.104	          1
 1980	    10	    29	     22.821	          1
 1980	    10	    30	     25.108	          1
 1980	    10	    31	     30.156	          1
 1980	    11	     1	     25.398	          1
 1980	    11	     2	     24.819	          1
 1980	    11	     3	     24.819	          1
 1980	    11	     4	     24.244	          1
 1980	    11	     5	     29.549	          1
 1980	    11	     6	     34.495	          1
 1980	    11	     7	     35.128	          1
 1980	    11	     8	     36.402	          1
 1980	    11	     9	     36.402	          1
 1980	    11	    10	     30.156	          1
 1980	    11	    11	     35.128	          1
 1980	    11	    12	     52.953	          1
 1980	    11	    13	     60.534	          1
 1980	    11	    14	     38.012	          1
 1980	    11	    15	     51.892	          1
 1980	    11	    16	     44.637	          1
 1980	    11	    17	     35.128	          1
